Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,Q,
SDN,2011-01-01,2013-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,42.4,E,
SDN,2012-01-01,2014-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,34.7,E,
SDN,2013-01-01,2015-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,29.1,E,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,27.3,E,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,29.4,E,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,22.9,E,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,26.1,E,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,27.5,E,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,31.9,E,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,28.2,E,
SDN,2000-01-01,2002-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,,E,
SDN,2001-01-01,2003-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,,E,
SDN,2002-01-01,2004-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,,E,
SDN,2003-01-01,2005-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,,E,
SDN,2004-01-01,2006-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,,E,
SDN,2005-01-01,2007-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,,E,
SDN,2006-01-01,2008-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,,E,
SDN,2007-01-01,2009-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,,E,
SDN,2008-01-01,2010-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,,E,
SDN,2009-01-01,2011-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,,E,
SDN,2010-01-01,2012-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,,E,
SDN,2011-01-01,2013-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,1,E,
SDN,2012-01-01,2014-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,1,E,
SDN,2013-01-01,2015-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,1,E,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,1,E,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,1,E,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,1,E,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,1,E,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,1,E,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,1,E,
