Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sudan,SDN,2002,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2332316
Sudan,SDN,2001,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2285116
Sudan,SDN,2000,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2237722
Sudan,SDN,1999,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2190361
Sudan,SDN,1998,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2143130
Sudan,SDN,1997,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2096350
Sudan,SDN,1996,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2050330
Sudan,SDN,1995,"Population, ages 7-11, male",SP.POP.0711.MA.UN,2005291
Sudan,SDN,1994,"Population, ages 7-11, male",SP.POP.0711.MA.UN,1961289
Sudan,SDN,1993,"Population, ages 7-11, male",SP.POP.0711.MA.UN,1918299
Sudan,SDN,1992,"Population, ages 7-11, male",SP.POP.0711.MA.UN,1876298
Sudan,SDN,1991,"Population, ages 7-11, male",SP.POP.0711.MA.UN,1835219
Sudan,SDN,1990,"Population, ages 7-11, male",SP.POP.0711.MA.UN,1794903
Sudan,SDN,2015,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5417352
Sudan,SDN,2014,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5375687
Sudan,SDN,2013,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5333635
Sudan,SDN,2012,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5289782
Sudan,SDN,2011,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5242173
Sudan,SDN,2010,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5189364
Sudan,SDN,2009,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5131083
Sudan,SDN,2008,"Population, ages 7-11, total",SP.POP.0711.TO.UN,5067670
Sudan,SDN,2007,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4999092
Sudan,SDN,2006,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4925488
Sudan,SDN,2005,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4847107
Sudan,SDN,2004,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4763951
Sudan,SDN,2003,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4676406
Sudan,SDN,2002,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4585658
Sudan,SDN,2001,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4493238
Sudan,SDN,2000,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4400402
Sudan,SDN,1999,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4307596
Sudan,SDN,1998,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4215013
Sudan,SDN,1997,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4123296
Sudan,SDN,1996,"Population, ages 7-11, total",SP.POP.0711.TO.UN,4033078
Sudan,SDN,1995,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3944803
Sudan,SDN,1994,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3858590
Sudan,SDN,1993,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3774384
Sudan,SDN,1992,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3692144
Sudan,SDN,1991,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3611738
Sudan,SDN,1990,"Population, ages 7-11, total",SP.POP.0711.TO.UN,3532860
Sudan,SDN,2015,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3175632
Sudan,SDN,2014,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3151337
Sudan,SDN,2013,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3127477
Sudan,SDN,2012,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3102660
Sudan,SDN,2011,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3074943
Sudan,SDN,2010,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3042946
Sudan,SDN,2009,"Population, ages 7-12, female",SP.POP.0712.FE.UN,3006284
Sudan,SDN,2008,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2965442
Sudan,SDN,2007,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2921002
Sudan,SDN,2006,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2873910
Sudan,SDN,2005,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2824949
Sudan,SDN,2004,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2774275
Sudan,SDN,2003,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2721942
Sudan,SDN,2002,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2668524
Sudan,SDN,2001,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2614686
Sudan,SDN,2000,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2560962
Sudan,SDN,1999,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2507656
Sudan,SDN,1998,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2454879
Sudan,SDN,1997,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2402708
Sudan,SDN,1996,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2351135
Sudan,SDN,1995,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2300152
Sudan,SDN,1994,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2249693
Sudan,SDN,1993,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2199813
Sudan,SDN,1992,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2150726
Sudan,SDN,1991,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2102713
Sudan,SDN,1990,"Population, ages 7-12, female",SP.POP.0712.FE.UN,2055863
Sudan,SDN,2015,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3290177
Sudan,SDN,2014,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3264950
Sudan,SDN,2013,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3240225
Sudan,SDN,2012,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3214514
Sudan,SDN,2011,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3185748
Sudan,SDN,2010,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3152456
Sudan,SDN,2009,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3114223
Sudan,SDN,2008,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3071564
Sudan,SDN,2007,"Population, ages 7-12, male",SP.POP.0712.MA.UN,3025120
Sudan,SDN,2006,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2975917
Sudan,SDN,2005,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2924798
Sudan,SDN,2004,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2871943
Sudan,SDN,2003,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2817389
Sudan,SDN,2002,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2761729
Sudan,SDN,2001,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2705637
Sudan,SDN,2000,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2649659
Sudan,SDN,1999,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2594103
Sudan,SDN,1998,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2539089
Sudan,SDN,1997,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2484703
Sudan,SDN,1996,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2430937
Sudan,SDN,1995,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2377786
Sudan,SDN,1994,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2325185
Sudan,SDN,1993,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2273184
Sudan,SDN,1992,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2221991
Sudan,SDN,1991,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2171876
Sudan,SDN,1990,"Population, ages 7-12, male",SP.POP.0712.MA.UN,2122912
Sudan,SDN,2015,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6465809
Sudan,SDN,2014,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6416287
Sudan,SDN,2013,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6367702
Sudan,SDN,2012,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6317174
Sudan,SDN,2011,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6260691
Sudan,SDN,2010,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6195402
Sudan,SDN,2009,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6120507
Sudan,SDN,2008,"Population, ages 7-12, total",SP.POP.0712.TO.UN,6037006
Sudan,SDN,2007,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5946122
Sudan,SDN,2006,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5849827
Sudan,SDN,2005,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5749747
Sudan,SDN,2004,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5646218
Sudan,SDN,2003,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5539331
Sudan,SDN,2002,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5430253
Sudan,SDN,2001,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5320323
Sudan,SDN,2000,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5210621
Sudan,SDN,1999,"Population, ages 7-12, total",SP.POP.0712.TO.UN,5101759
Sudan,SDN,1998,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4993968
Sudan,SDN,1997,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4887411
Sudan,SDN,1996,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4782072
Sudan,SDN,1995,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4677938
Sudan,SDN,1994,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4574878
Sudan,SDN,1993,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4472997
Sudan,SDN,1992,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4372717
Sudan,SDN,1991,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4274589
Sudan,SDN,1990,"Population, ages 7-12, total",SP.POP.0712.TO.UN,4178775
Sudan,SDN,2015,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3686199
Sudan,SDN,2014,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3657423
Sudan,SDN,2013,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3629415
Sudan,SDN,2012,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3600200
Sudan,SDN,2011,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3567028
Sudan,SDN,2010,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3527981
Sudan,SDN,2009,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3482446
Sudan,SDN,2008,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3431201
Sudan,SDN,2007,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3375449
Sudan,SDN,2006,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3317030
Sudan,SDN,2005,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3257382
Sudan,SDN,2004,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3196848
Sudan,SDN,2003,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3135328
Sudan,SDN,2002,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3073308
Sudan,SDN,2001,"Population, ages 7-13, female",SP.POP.0713.FE.UN,3011250
Sudan,SDN,2000,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2949523
Sudan,SDN,1999,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2888484
Sudan,SDN,1998,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2828278
Sudan,SDN,1997,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2768782
Sudan,SDN,1996,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2709722
Sudan,SDN,1995,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2650909
Sudan,SDN,1994,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2592159
Sudan,SDN,1993,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2533593
Sudan,SDN,1992,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2475658
Sudan,SDN,1991,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2418974
Sudan,SDN,1990,"Population, ages 7-13, female",SP.POP.0713.FE.UN,2363859
Sudan,SDN,2015,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3818667
Sudan,SDN,2014,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3788814
Sudan,SDN,2013,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3759816
Sudan,SDN,2012,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3729573
Sudan,SDN,2011,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3695158
Sudan,SDN,2010,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3654532
Sudan,SDN,2009,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3607038
Sudan,SDN,2008,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3553500
Sudan,SDN,2007,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3495222
Sudan,SDN,2006,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3434185
Sudan,SDN,2005,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3371933
Sudan,SDN,2004,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3308846
Sudan,SDN,2003,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3244795
Sudan,SDN,2002,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3180259
Sudan,SDN,2001,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3115675
Sudan,SDN,2000,"Population, ages 7-13, male",SP.POP.0713.MA.UN,3051401
Sudan,SDN,1999,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2987787
Sudan,SDN,1998,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2924999
Sudan,SDN,1997,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2862929
Sudan,SDN,1996,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2801313
Sudan,SDN,1995,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2739974
Sudan,SDN,1994,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2678727
Sudan,SDN,1993,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2617689
Sudan,SDN,1992,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2557295
Sudan,SDN,1991,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2498151
Sudan,SDN,1990,"Population, ages 7-13, male",SP.POP.0713.MA.UN,2440556
Sudan,SDN,2015,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7504866
Sudan,SDN,2014,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7446237
Sudan,SDN,2013,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7389231
Sudan,SDN,2012,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7329773
Sudan,SDN,2011,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7262186
Sudan,SDN,2010,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7182513
Sudan,SDN,2009,"Population, ages 7-13, total",SP.POP.0713.TO.UN,7089484
Sudan,SDN,2008,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6984701
Sudan,SDN,2007,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6870671
Sudan,SDN,2006,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6751215
Sudan,SDN,2005,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6629315
Sudan,SDN,2004,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6505694
Sudan,SDN,2003,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6380123
Sudan,SDN,2002,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6253567
Sudan,SDN,2001,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6126925
Sudan,SDN,2000,"Population, ages 7-13, total",SP.POP.0713.TO.UN,6000924
Sudan,SDN,1999,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5876271
Sudan,SDN,1998,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5753277
Sudan,SDN,1997,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5631711
Sudan,SDN,1996,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5511035
Sudan,SDN,1995,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5390883
Sudan,SDN,1994,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5270886
Sudan,SDN,1993,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5151282
Sudan,SDN,1992,"Population, ages 7-13, total",SP.POP.0713.TO.UN,5032953
Sudan,SDN,1991,"Population, ages 7-13, total",SP.POP.0713.TO.UN,4917125
Sudan,SDN,1990,"Population, ages 7-13, total",SP.POP.0713.TO.UN,4804415
Sudan,SDN,2015,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2579399
Sudan,SDN,2014,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2557848
Sudan,SDN,2013,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2537739
Sudan,SDN,2012,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2516586
Sudan,SDN,2011,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2490926
Sudan,SDN,2010,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2458420
Sudan,SDN,2009,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2418152
Sudan,SDN,2008,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2371303
Sudan,SDN,2007,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2320225
Sudan,SDN,2006,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2268330
Sudan,SDN,2005,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2218169
Sudan,SDN,2004,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2170420
Sudan,SDN,2003,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2124566
Sudan,SDN,2002,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2080508
Sudan,SDN,2001,"Population, ages 10-14, female",SP.POP.1014.FE.UN,2037799
Sudan,SDN,2000,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1996057
Sudan,SDN,1999,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1955567
Sudan,SDN,1998,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1916464
Sudan,SDN,1997,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1877994
Sudan,SDN,1996,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1839127
Sudan,SDN,1995,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1799154
Sudan,SDN,1994,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1757625
Sudan,SDN,1993,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1714808
Sudan,SDN,1992,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1671575
Sudan,SDN,1991,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1629195
Sudan,SDN,1990,"Population, ages 10-14, female",SP.POP.1014.FE.UN,1588513
Sudan,SDN,2015,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2670580
Sudan,SDN,2014,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2648300
Sudan,SDN,2013,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2627569
Sudan,SDN,2012,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2605750
Sudan,SDN,2011,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2579174
Sudan,SDN,2010,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2545362
Sudan,SDN,2009,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2503331
Sudan,SDN,2008,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2454336
Sudan,SDN,2007,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2400896
Sudan,SDN,2006,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2346669
Sudan,SDN,2005,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2294378
Sudan,SDN,2004,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2244763
Sudan,SDN,2003,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2197252
Sudan,SDN,2002,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2151671
Sudan,SDN,2001,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2107445
Sudan,SDN,2000,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2064105
Sudan,SDN,1999,"Population, ages 10-14, male",SP.POP.1014.MA.UN,2021916
Sudan,SDN,1998,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1981047
Sudan,SDN,1997,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1940767
Sudan,SDN,1996,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1900086
Sudan,SDN,1995,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1858321
Sudan,SDN,1994,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1815027
Sudan,SDN,1993,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1770458
Sudan,SDN,1992,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1725472
Sudan,SDN,1991,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1681322
Sudan,SDN,1990,"Population, ages 10-14, male",SP.POP.1014.MA.UN,1638837
Sudan,SDN,2015,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5249979
Sudan,SDN,2014,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5206148
Sudan,SDN,2013,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5165308
Sudan,SDN,2012,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5122336
Sudan,SDN,2011,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5070100
Sudan,SDN,2010,"Population, ages 10-14, total",SP.POP.1014.TO.UN,5003782
Sudan,SDN,2009,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4921483
Sudan,SDN,2008,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4825639
Sudan,SDN,2007,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4721121
Sudan,SDN,2006,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4614999
Sudan,SDN,2005,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4512547
Sudan,SDN,2004,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4415183
Sudan,SDN,2003,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4321818
Sudan,SDN,2002,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4232179
Sudan,SDN,2001,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4145244
Sudan,SDN,2000,"Population, ages 10-14, total",SP.POP.1014.TO.UN,4060162
Sudan,SDN,1999,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3977483
Sudan,SDN,1998,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3897511
Sudan,SDN,1997,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3818761
Sudan,SDN,1996,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3739213
Sudan,SDN,1995,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3657475
Sudan,SDN,1994,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3572652
Sudan,SDN,1993,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3485266
Sudan,SDN,1992,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3397047
Sudan,SDN,1991,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3310517
Sudan,SDN,1990,"Population, ages 10-14, total",SP.POP.1014.TO.UN,3227350
Sudan,SDN,2015,"Population, ages 10-15, female",SP.POP.1015.FE.UN,3081155
Sudan,SDN,2014,"Population, ages 10-15, female",SP.POP.1015.FE.UN,3053321
Sudan,SDN,2013,"Population, ages 10-15, female",SP.POP.1015.FE.UN,3026204
Sudan,SDN,2012,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2997274
Sudan,SDN,2011,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2963039
Sudan,SDN,2010,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2921185
Sudan,SDN,2009,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2870717
Sudan,SDN,2008,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2812943
Sudan,SDN,2007,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2750691
Sudan,SDN,2006,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2688008
Sudan,SDN,2005,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2627895
Sudan,SDN,2004,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2571230
Sudan,SDN,2003,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2517364
Sudan,SDN,2002,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2465896
Sudan,SDN,2001,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2415907
Sudan,SDN,2000,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2366667
Sudan,SDN,1999,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2318404
Sudan,SDN,1998,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2271353
Sudan,SDN,1997,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2224769
Sudan,SDN,1996,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2177664
Sudan,SDN,1995,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2129370
Sudan,SDN,1994,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2079390
Sudan,SDN,1993,"Population, ages 10-15, female",SP.POP.1015.FE.UN,2027988
Sudan,SDN,1992,"Population, ages 10-15, female",SP.POP.1015.FE.UN,1976186
Sudan,SDN,1991,"Population, ages 10-15, female",SP.POP.1015.FE.UN,1925457
Sudan,SDN,1990,"Population, ages 10-15, female",SP.POP.1015.FE.UN,1876779
Sudan,SDN,2015,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3189646
Sudan,SDN,2014,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3160835
Sudan,SDN,2013,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3132801
Sudan,SDN,2012,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3102873
Sudan,SDN,2011,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3067363
Sudan,SDN,2010,"Population, ages 10-15, male",SP.POP.1015.MA.UN,3023830
Sudan,SDN,2009,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2971213
Sudan,SDN,2008,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2910891
Sudan,SDN,2007,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2845875
Sudan,SDN,2006,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2780469
Sudan,SDN,2005,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2717855
Sudan,SDN,2004,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2658981
Sudan,SDN,2003,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2603138
Sudan,SDN,2002,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2549841
Sudan,SDN,2001,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2498036
Sudan,SDN,2000,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2446893
Sudan,SDN,1999,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2396618
Sudan,SDN,1998,"Population, ages 10-15, male",SP.POP.1015.MA.UN,2347485
